Broj_police,Starost,Kanal_prodaje,Regija,Premija,Broj_šteta,Iznos_štete
6164,72,IPM,Zagreb,293.84,0,0.0
6165,40,IPM,Slavonija,261.86,0,0.0
6166,27,Web,Dalmacija,267.69,0,0.0
6167,50,Web,Slavonija,262.36,1,1137.1
6168,79,Broker,Istra i Kvarner,267.4,0,0.0
6169,44,IPM,Slavonija,233.24,0,0.0
6170,24,IPM,Slavonija,249.1,0,0.0
6171,44,IPM,Zagreb,277.43,0,0.0
6172,27,Web,Slavonija,250.81,0,0.0
6173,74,IPM,Dalmacija,241.34,0,0.0
6174,47,Broker,Istra i Kvarner,252.19,0,0.0
6175,20,Web,Istra i Kvarner,224.5,0,0.0
6176,46,Web,Zagreb,282.48,0,0.0
6177,31,Web,Slavonija,239.89,0,0.0
6178,42,IPM,Slavonija,217.36,0,0.0
6179,27,IPM,Slavonija,250.25,0,0.0
6180,66,IPM,Zagreb,300.54,0,0.0
6181,55,Web,Dalmacija,221.49,0,0.0
6182,31,IPM,Istra i Kvarner,246.35,0,0.0
6183,47,IPM,Slavonija,225.67,0,0.0
6184,57,Broker,Zagreb,279.24,0,0.0
6185,29,IPM,Zagreb,289.37,0,0.0
6186,31,Broker,Slavonija,237.86,0,0.0
6187,18,Banka,Zagreb,268.01,0,0.0
6188,66,IPM,Istra i Kvarner,247.77,0,0.0
6189,35,IPM,Slavonija,268.59,0,0.0
6190,53,IPM,Slavonija,229.03,0,0.0
6191,81,Web,Slavonija,243.19,0,0.0
6192,45,Web,Zagreb,300.92,0,0.0
6193,49,Banka,Istra i Kvarner,239.09,0,0.0
6194,42,Broker,Slavonija,244.08,0,0.0
6195,64,Web,Istra i Kvarner,252.7,0,0.0
6196,37,IPM,Slavonija,284.91,0,0.0
6197,50,IPM,Dalmacija,233.24,0,0.0
6198,47,Broker,Zagreb,287.46,0,0.0
6199,54,IPM,Slavonija,232.18,0,0.0
6200,70,IPM,Dalmacija,234.89,0,0.0
6201,25,Banka,Dalmacija,242.3,0,0.0
6202,18,Web,Dalmacija,256.97,0,0.0
6203,24,Broker,Zagreb,265.93,0,0.0
6204,79,Web,Istra i Kvarner,251.99,0,0.0
6205,75,IPM,Istra i Kvarner,239.24,1,2593.76
6206,25,Broker,Zagreb,276.34,0,0.0
6207,81,IPM,Istra i Kvarner,230.53,0,0.0
6208,25,IPM,Zagreb,254.0,0,0.0
6209,20,Web,Slavonija,242.3,0,0.0
6210,75,IPM,Zagreb,285.08,0,0.0
6211,49,Web,Istra i Kvarner,252.91,0,0.0
6212,66,IPM,Zagreb,262.22,0,0.0
6213,55,Web,Slavonija,233.03,0,0.0
6214,19,IPM,Slavonija,265.51,0,0.0
6215,26,Banka,Zagreb,297.49,0,0.0
6216,63,Broker,Slavonija,257.62,0,0.0
6217,82,IPM,Zagreb,280.87,0,0.0
6218,66,IPM,Dalmacija,217.93,0,0.0
6219,46,IPM,Istra i Kvarner,258.9,0,0.0
6220,46,IPM,Dalmacija,273.83,0,0.0
6221,50,Banka,Dalmacija,266.08,0,0.0
6222,45,Banka,Zagreb,291.8,0,0.0
6223,43,IPM,Zagreb,247.69,0,0.0
6224,46,IPM,Slavonija,239.44,0,0.0
6225,28,IPM,Zagreb,272.61,0,0.0
6226,51,Web,Istra i Kvarner,239.33,0,0.0
6227,65,IPM,Zagreb,255.86,0,0.0
6228,44,Broker,Istra i Kvarner,256.29,0,0.0
6229,57,Banka,Zagreb,291.45,0,0.0
6230,48,IPM,Dalmacija,229.05,0,0.0
6231,82,Web,Zagreb,292.13,0,0.0
6232,56,Broker,Zagreb,278.68,0,0.0
6233,41,Web,Dalmacija,274.35,0,0.0
6234,40,IPM,Zagreb,288.11,0,0.0
6235,78,IPM,Dalmacija,251.95,0,0.0
6236,44,Broker,Slavonija,252.07,0,0.0
6237,33,Web,Zagreb,275.04,0,0.0
6238,62,Web,Istra i Kvarner,277.28,0,0.0
6239,44,Broker,Slavonija,259.18,0,0.0
6240,22,Broker,Dalmacija,244.48,0,0.0
6241,76,Broker,Slavonija,258.54,0,0.0
6242,52,IPM,Slavonija,256.99,1,1220.72
6243,63,Web,Zagreb,268.02,0,0.0
6244,73,Banka,Zagreb,261.47,1,1765.1
6245,41,Banka,Slavonija,267.73,0,0.0
6246,27,Web,Slavonija,246.06,0,0.0
6247,55,IPM,Zagreb,269.74,0,0.0
6248,65,Banka,Slavonija,258.73,0,0.0
6249,26,Banka,Slavonija,242.23,0,0.0
6250,67,IPM,Zagreb,278.77,0,0.0
6251,65,Web,Zagreb,268.73,0,0.0
6252,56,IPM,Slavonija,211.31,0,0.0
6253,22,IPM,Zagreb,281.37,0,0.0
6254,28,IPM,Zagreb,279.32,0,0.0
6255,77,Web,Zagreb,280.84,0,0.0
6256,44,Web,Istra i Kvarner,218.87,0,0.0
6257,24,Web,Dalmacija,229.74,1,1326.89
6258,77,Web,Zagreb,294.18,0,0.0
6259,67,Broker,Zagreb,276.22,0,0.0
6260,84,IPM,Dalmacija,221.6,0,0.0
6261,72,IPM,Slavonija,251.27,0,0.0
6262,33,Broker,Dalmacija,226.45,1,579.53
6263,29,IPM,Istra i Kvarner,241.4,0,0.0
6264,44,Broker,Slavonija,253.8,0,0.0
6265,50,Broker,Zagreb,279.21,0,0.0
6266,72,Web,Dalmacija,265.1,0,0.0
6267,69,Broker,Istra i Kvarner,256.98,0,0.0
6268,54,IPM,Slavonija,257.92,0,0.0
6269,32,IPM,Slavonija,244.28,1,1263.47
6270,82,Web,Zagreb,260.97,0,0.0
6271,20,IPM,Zagreb,275.81,0,0.0
6272,22,Broker,Dalmacija,265.3,0,0.0
6273,26,IPM,Istra i Kvarner,262.39,1,3282.23
6274,18,Web,Slavonija,246.98,0,0.0
6275,47,Web,Dalmacija,249.11,1,1529.37
6276,37,Web,Zagreb,260.11,1,10129.14
6277,44,IPM,Zagreb,293.98,0,0.0
6278,80,IPM,Slavonija,274.23,0,0.0
6279,48,Broker,Zagreb,282.25,0,0.0
6280,36,IPM,Slavonija,225.46,0,0.0
6281,79,Broker,Zagreb,286.11,0,0.0
6282,24,Web,Dalmacija,274.82,1,6136.58
6283,54,Banka,Dalmacija,233.22,1,167.24
6284,25,Banka,Slavonija,262.69,0,0.0
6285,74,IPM,Zagreb,271.9,0,0.0
6286,45,Web,Slavonija,268.66,0,0.0
6287,34,Broker,Istra i Kvarner,232.63,0,0.0
6288,28,Web,Slavonija,243.49,0,0.0
6289,32,Broker,Zagreb,249.13,0,0.0
6290,47,Web,Zagreb,280.6,1,107.51
6291,23,IPM,Zagreb,284.13,0,0.0
6292,29,IPM,Zagreb,280.68,0,0.0
6293,78,Broker,Dalmacija,242.26,0,0.0
6294,53,IPM,Dalmacija,243.41,0,0.0
6295,52,Broker,Zagreb,269.6,0,0.0
6296,84,Broker,Zagreb,289.61,0,0.0
6297,80,IPM,Zagreb,251.03,0,0.0
6298,57,IPM,Istra i Kvarner,244.89,0,0.0
6299,48,Banka,Slavonija,227.92,0,0.0
6300,54,IPM,Slavonija,243.86,1,886.56
6301,22,Banka,Slavonija,249.79,0,0.0
6302,21,Web,Slavonija,281.51,0,0.0
6303,43,Web,Zagreb,263.98,1,311.5
6304,41,Banka,Zagreb,291.95,0,0.0
6305,56,IPM,Slavonija,224.34,0,0.0
6306,73,Web,Slavonija,250.6,1,3074.42
6307,71,IPM,Zagreb,275.62,0,0.0
6308,55,IPM,Zagreb,287.3,1,312.18
6309,71,Web,Zagreb,265.99,0,0.0
6310,36,Broker,Slavonija,238.23,0,0.0
6311,43,IPM,Slavonija,218.8,0,0.0
6312,69,Web,Istra i Kvarner,254.97,0,0.0
6313,78,Web,Zagreb,264.41,0,0.0
6314,84,IPM,Zagreb,291.92,0,0.0
6315,39,IPM,Zagreb,283.44,0,0.0
6316,34,Broker,Slavonija,267.78,0,0.0
6317,28,Banka,Slavonija,236.9,0,0.0
6318,56,Web,Dalmacija,253.07,1,630.84
6319,78,Web,Zagreb,278.13,0,0.0
6320,66,IPM,Slavonija,242.56,0,0.0
6321,78,Web,Dalmacija,268.46,0,0.0
6322,29,Web,Istra i Kvarner,261.72,1,494.76
6323,30,Web,Istra i Kvarner,280.46,0,0.0
6324,75,IPM,Dalmacija,260.42,0,0.0
6325,28,IPM,Istra i Kvarner,278.03,0,0.0
6326,81,IPM,Zagreb,305.46,0,0.0
6327,48,Broker,Zagreb,266.89,0,0.0
6328,28,Web,Zagreb,250.75,1,514.4
6329,60,Web,Dalmacija,275.3,0,0.0
6330,53,IPM,Istra i Kvarner,260.41,0,0.0
6331,19,IPM,Zagreb,283.6,0,0.0
6332,78,Banka,Slavonija,243.27,0,0.0
6333,53,Web,Dalmacija,255.96,0,0.0
6334,66,Web,Istra i Kvarner,265.26,0,0.0
6335,44,IPM,Slavonija,259.88,0,0.0
6336,29,Banka,Istra i Kvarner,240.79,0,0.0
6337,75,IPM,Zagreb,300.45,0,0.0
6338,23,IPM,Zagreb,277.06,1,1213.26
6339,61,Web,Slavonija,260.19,0,0.0
6340,64,IPM,Zagreb,288.87,0,0.0
6341,40,IPM,Zagreb,310.17,0,0.0
6342,43,Web,Dalmacija,256.22,0,0.0
6343,24,Web,Dalmacija,249.22,1,1480.38
6344,49,Broker,Dalmacija,278.71,0,0.0
6345,50,Web,Zagreb,293.28,1,2548.41
6346,37,IPM,Slavonija,254.59,0,0.0
6347,69,IPM,Zagreb,279.01,0,0.0
6348,59,Broker,Zagreb,242.66,0,0.0
6349,18,Web,Slavonija,248.69,1,2339.72
6350,80,Banka,Zagreb,251.86,0,0.0
6351,24,IPM,Zagreb,230.95,0,0.0
6352,75,Web,Dalmacija,241.06,0,0.0
6353,67,IPM,Zagreb,252.21,0,0.0
6354,51,Web,Istra i Kvarner,244.67,0,0.0
6355,68,Broker,Slavonija,254.62,0,0.0
6356,27,Broker,Istra i Kvarner,257.64,0,0.0
6357,43,Web,Zagreb,273.2,0,0.0
6358,49,Web,Slavonija,230.67,0,0.0
6359,59,Broker,Zagreb,273.0,1,1809.79
6360,79,Web,Dalmacija,234.01,0,0.0
6361,29,IPM,Zagreb,298.16,0,0.0
6362,57,Web,Zagreb,272.56,0,0.0
6363,51,IPM,Dalmacija,232.91,0,0.0
6364,44,Web,Zagreb,257.66,1,1135.52
6365,25,Web,Zagreb,275.11,0,0.0
6366,64,Web,Zagreb,275.96,0,0.0
6367,43,IPM,Slavonija,247.1,0,0.0
6368,74,IPM,Zagreb,291.4,0,0.0
6369,24,Web,Slavonija,235.58,0,0.0
6370,43,Broker,Zagreb,291.56,0,0.0
6371,76,Web,Slavonija,248.59,0,0.0
6372,64,IPM,Dalmacija,262.94,0,0.0
6373,52,Broker,Slavonija,240.62,0,0.0
6374,47,Broker,Slavonija,261.67,0,0.0
6375,67,IPM,Zagreb,261.68,0,0.0
6376,41,IPM,Zagreb,302.18,0,0.0
6377,47,Banka,Zagreb,273.68,0,0.0
6378,71,Broker,Slavonija,243.54,0,0.0
6379,84,Broker,Slavonija,232.39,0,0.0
6380,49,Broker,Istra i Kvarner,252.53,0,0.0
6381,25,Web,Zagreb,272.55,1,2369.59
6382,67,Web,Slavonija,229.94,0,0.0
6383,64,IPM,Slavonija,238.95,0,0.0
6384,63,IPM,Slavonija,220.69,0,0.0
6385,52,Web,Dalmacija,233.05,1,1094.24
6386,78,Web,Zagreb,272.97,0,0.0
6387,68,Web,Zagreb,280.83,0,0.0
6388,80,Banka,Slavonija,245.14,0,0.0
6389,25,IPM,Zagreb,282.78,1,1002.63
6390,51,Web,Zagreb,259.18,0,0.0
6391,42,IPM,Zagreb,282.32,0,0.0
6392,61,Web,Zagreb,273.73,0,0.0
6393,60,Banka,Slavonija,246.91,0,0.0
6394,67,Web,Zagreb,274.94,0,0.0
6395,30,Broker,Slavonija,241.01,0,0.0
6396,63,IPM,Slavonija,226.98,0,0.0
6397,70,Web,Slavonija,234.32,0,0.0
6398,80,IPM,Istra i Kvarner,228.82,0,0.0
6399,19,Web,Zagreb,271.24,0,0.0
6400,57,Broker,Istra i Kvarner,260.24,0,0.0
6401,40,Web,Slavonija,272.25,0,0.0
6402,76,Broker,Dalmacija,243.08,0,0.0
6403,51,IPM,Slavonija,247.59,0,0.0
6404,44,Broker,Slavonija,278.24,0,0.0
6405,72,IPM,Dalmacija,243.96,0,0.0
6406,21,Broker,Dalmacija,240.6,1,1519.41
6407,44,IPM,Zagreb,272.85,0,0.0
6408,64,IPM,Zagreb,268.0,0,0.0
6409,57,Web,Slavonija,239.82,0,0.0
6410,44,Broker,Istra i Kvarner,228.88,0,0.0
6411,24,IPM,Zagreb,301.28,0,0.0
6412,40,IPM,Slavonija,258.26,0,0.0
6413,81,Broker,Dalmacija,274.25,0,0.0
6414,46,IPM,Dalmacija,264.32,0,0.0
6415,78,IPM,Slavonija,250.23,1,1796.92
6416,61,Web,Slavonija,224.95,0,0.0
6417,44,IPM,Istra i Kvarner,236.36,1,605.92
6418,29,Broker,Slavonija,244.77,0,0.0
6419,34,Banka,Dalmacija,235.54,0,0.0
6420,54,Web,Zagreb,244.98,0,0.0
6421,51,Broker,Slavonija,236.64,0,0.0
6422,53,Web,Zagreb,271.8,0,0.0
6423,23,IPM,Zagreb,301.23,0,0.0
6424,49,IPM,Dalmacija,239.9,0,0.0
6425,39,Web,Slavonija,259.83,0,0.0
6426,27,IPM,Slavonija,235.35,0,0.0
6427,46,Broker,Zagreb,271.3,0,0.0
6428,28,Banka,Slavonija,249.48,1,452.29
6429,83,IPM,Slavonija,274.0,0,0.0
6430,73,Web,Slavonija,209.95,0,0.0
6431,75,Banka,Zagreb,261.61,0,0.0
6432,69,Broker,Dalmacija,253.7,0,0.0
6433,78,Broker,Dalmacija,256.27,0,0.0
6434,34,Web,Zagreb,255.58,0,0.0
6435,47,Banka,Zagreb,274.36,0,0.0
6436,54,Web,Slavonija,250.19,0,0.0
6437,22,Web,Slavonija,272.07,0,0.0
6438,43,IPM,Dalmacija,253.13,1,215.67
6439,18,IPM,Slavonija,247.87,1,3478.28
6440,26,Web,Zagreb,263.39,1,5007.59
6441,81,IPM,Zagreb,285.03,0,0.0
6442,41,IPM,Zagreb,270.8,1,685.86
6443,22,Banka,Zagreb,265.65,1,2163.73
6444,68,IPM,Slavonija,235.3,0,0.0
6445,55,Web,Zagreb,270.1,0,0.0
6446,46,Web,Istra i Kvarner,260.48,0,0.0
6447,63,Broker,Dalmacija,242.3,0,0.0
6448,69,Web,Dalmacija,250.52,0,0.0
6449,63,IPM,Istra i Kvarner,241.65,0,0.0
6450,76,Web,Slavonija,252.56,0,0.0
6451,27,Broker,Dalmacija,251.25,0,0.0
6452,21,Broker,Zagreb,262.01,0,0.0
6453,69,Web,Zagreb,288.73,0,0.0
6454,35,IPM,Dalmacija,228.16,0,0.0
6455,68,Broker,Zagreb,293.73,0,0.0
6456,40,IPM,Istra i Kvarner,254.94,0,0.0
6457,42,Web,Slavonija,258.82,0,0.0
6458,77,Web,Dalmacija,225.24,1,2304.33
6459,54,IPM,Zagreb,274.16,0,0.0
6460,35,IPM,Slavonija,273.01,0,0.0
6461,46,IPM,Zagreb,272.6,0,0.0
6462,47,Web,Dalmacija,251.95,0,0.0
6463,24,Broker,Zagreb,256.12,0,0.0
6464,58,IPM,Slavonija,228.41,0,0.0
6465,54,Broker,Zagreb,278.8,0,0.0
6466,44,IPM,Zagreb,263.81,0,0.0
6467,38,Web,Slavonija,241.69,0,0.0
6468,60,IPM,Zagreb,276.04,1,1451.46
6469,68,Broker,Dalmacija,260.3,0,0.0
6470,30,Banka,Zagreb,283.67,0,0.0
6471,70,Web,Zagreb,276.64,0,0.0
6472,80,Broker,Slavonija,263.31,0,0.0
6473,74,Web,Zagreb,292.22,1,845.51
6474,42,Broker,Zagreb,272.83,0,0.0
6475,30,Banka,Dalmacija,275.02,0,0.0
6476,54,Broker,Zagreb,257.06,0,0.0
6477,47,Web,Zagreb,249.71,0,0.0
6478,29,IPM,Zagreb,297.83,0,0.0
6479,82,Web,Slavonija,239.5,0,0.0
6480,35,IPM,Slavonija,209.91,0,0.0
6481,79,Web,Zagreb,269.62,0,0.0
6482,41,Web,Dalmacija,268.43,1,989.78
6483,77,Web,Zagreb,269.93,0,0.0
6484,34,IPM,Slavonija,223.37,0,0.0
6485,77,IPM,Zagreb,270.22,0,0.0
6486,26,Web,Slavonija,247.21,0,0.0
6487,69,Broker,Istra i Kvarner,244.96,0,0.0
6488,32,IPM,Slavonija,239.21,0,0.0
6489,45,Web,Istra i Kvarner,239.92,0,0.0
6490,26,Banka,Zagreb,287.01,0,0.0
6491,73,Web,Zagreb,265.43,0,0.0
6492,53,IPM,Zagreb,277.66,0,0.0
6493,73,Web,Zagreb,277.6,0,0.0
6494,37,IPM,Zagreb,264.83,0,0.0
6495,72,Broker,Zagreb,262.59,0,0.0
6496,77,IPM,Slavonija,251.05,0,0.0
6497,52,IPM,Zagreb,247.74,0,0.0
6498,18,IPM,Zagreb,307.9,0,0.0
6499,62,IPM,Zagreb,265.55,0,0.0
6500,57,Banka,Dalmacija,244.14,1,718.04
6501,55,IPM,Zagreb,287.15,0,0.0
6502,41,IPM,Dalmacija,247.45,1,668.88
6503,21,Web,Slavonija,243.74,0,0.0
6504,30,IPM,Slavonija,229.94,0,0.0
6505,38,IPM,Zagreb,276.68,0,0.0
6506,49,Broker,Zagreb,265.98,0,0.0
6507,55,Banka,Slavonija,281.22,0,0.0
6508,49,Broker,Zagreb,271.61,0,0.0
6509,74,Broker,Zagreb,237.6,1,663.36
6510,65,Web,Zagreb,290.68,0,0.0
6511,47,IPM,Dalmacija,235.0,0,0.0
6512,55,Banka,Slavonija,251.59,1,1956.63
6513,61,Broker,Slavonija,271.07,0,0.0
6514,43,Banka,Slavonija,245.37,0,0.0
6515,19,Web,Dalmacija,246.93,0,0.0
6516,60,IPM,Slavonija,264.02,0,0.0
6517,60,Broker,Slavonija,271.38,0,0.0
6518,80,Banka,Istra i Kvarner,247.94,0,0.0
6519,75,Broker,Dalmacija,280.34,0,0.0
6520,65,IPM,Zagreb,246.31,0,0.0
6521,22,IPM,Zagreb,260.11,0,0.0
6522,52,IPM,Dalmacija,242.84,1,565.34
6523,33,Banka,Dalmacija,265.85,1,535.48
6524,66,IPM,Slavonija,253.46,1,1135.34
6525,77,IPM,Slavonija,239.87,0,0.0
6526,68,Broker,Slavonija,233.11,0,0.0
6527,76,IPM,Slavonija,227.6,0,0.0
6528,81,Broker,Slavonija,257.74,0,0.0
6529,30,IPM,Zagreb,268.57,0,0.0
6530,43,Broker,Istra i Kvarner,265.22,0,0.0
6531,20,Web,Dalmacija,228.5,0,0.0
6532,29,Broker,Slavonija,256.41,0,0.0
6533,58,Broker,Zagreb,274.3,0,0.0
6534,82,IPM,Zagreb,264.88,0,0.0
6535,80,IPM,Slavonija,241.89,0,0.0
6536,67,IPM,Slavonija,251.54,0,0.0
6537,64,Web,Slavonija,249.53,0,0.0
6538,25,Broker,Zagreb,260.29,0,0.0
6539,48,Web,Slavonija,257.73,0,0.0
6540,28,Web,Dalmacija,268.08,0,0.0
6541,34,IPM,Zagreb,270.98,0,0.0
6542,44,Broker,Slavonija,258.73,0,0.0
6543,44,Broker,Dalmacija,247.61,1,1127.78
6544,73,IPM,Slavonija,286.15,0,0.0
6545,64,Web,Slavonija,250.21,0,0.0
6546,36,IPM,Slavonija,260.52,1,555.8
6547,74,Web,Istra i Kvarner,267.51,0,0.0
6548,48,Web,Zagreb,264.43,0,0.0
6549,33,IPM,Slavonija,260.59,0,0.0
6550,62,Web,Zagreb,289.23,0,0.0
6551,44,IPM,Zagreb,282.09,0,0.0
6552,78,Web,Zagreb,287.59,0,0.0
6553,43,Web,Zagreb,264.31,0,0.0
6554,46,IPM,Istra i Kvarner,282.21,0,0.0
6555,61,Banka,Istra i Kvarner,214.02,0,0.0
6556,46,Banka,Zagreb,261.12,0,0.0
6557,19,IPM,Slavonija,229.93,1,2047.47
6558,23,IPM,Slavonija,275.84,0,0.0
6559,26,Banka,Dalmacija,248.04,0,0.0
6560,32,Broker,Slavonija,235.83,1,954.4
6561,75,IPM,Zagreb,265.01,0,0.0
6562,19,IPM,Dalmacija,227.13,0,0.0
6563,20,IPM,Dalmacija,259.41,0,0.0
6564,69,Web,Slavonija,260.92,0,0.0
6565,72,IPM,Istra i Kvarner,254.55,0,0.0
6566,70,IPM,Istra i Kvarner,239.26,0,0.0
6567,57,Web,Slavonija,272.89,0,0.0
6568,56,Web,Slavonija,261.73,0,0.0
6569,60,IPM,Istra i Kvarner,223.83,0,0.0
6570,30,Web,Zagreb,271.8,0,0.0
6571,54,Web,Zagreb,255.91,1,423.28
6572,72,IPM,Zagreb,299.29,1,2206.58
6573,49,IPM,Dalmacija,243.27,0,0.0
6574,31,Broker,Dalmacija,229.31,0,0.0
6575,82,IPM,Zagreb,272.59,0,0.0
6576,44,Banka,Istra i Kvarner,273.85,0,0.0
6577,41,Broker,Dalmacija,262.97,0,0.0
6578,39,IPM,Dalmacija,242.18,0,0.0
6579,62,IPM,Zagreb,272.13,0,0.0
6580,25,Web,Slavonija,264.92,0,0.0
6581,84,Broker,Slavonija,270.92,0,0.0
6582,81,Broker,Slavonija,226.74,1,1929.07
6583,64,Banka,Slavonija,252.3,0,0.0
6584,38,IPM,Dalmacija,244.68,0,0.0
6585,49,Web,Zagreb,266.96,0,0.0
6586,62,Web,Dalmacija,270.13,1,207.51
6587,61,Web,Zagreb,252.64,0,0.0
6588,58,IPM,Zagreb,288.28,0,0.0
6589,69,IPM,Zagreb,237.35,0,0.0
6590,28,Banka,Zagreb,263.04,0,0.0
6591,35,Web,Zagreb,275.56,0,0.0
6592,28,IPM,Dalmacija,230.33,0,0.0
6593,44,IPM,Slavonija,283.06,0,0.0
6594,60,Broker,Slavonija,239.24,1,1064.67
6595,82,Banka,Slavonija,238.03,0,0.0
6596,71,IPM,Zagreb,263.56,1,153.42
6597,46,IPM,Zagreb,284.63,0,0.0
6598,38,IPM,Slavonija,263.61,1,321.9
6599,46,Broker,Slavonija,243.43,0,0.0
6600,26,Web,Dalmacija,254.75,1,302.51
6601,78,Web,Slavonija,255.92,0,0.0
6602,79,Web,Dalmacija,228.38,0,0.0
6603,22,IPM,Slavonija,248.21,0,0.0
6604,32,Broker,Istra i Kvarner,240.54,0,0.0
6605,74,Web,Zagreb,249.32,0,0.0
6606,22,IPM,Slavonija,253.2,0,0.0
6607,37,IPM,Slavonija,265.22,0,0.0
6608,21,Web,Istra i Kvarner,250.66,0,0.0
6609,73,Broker,Zagreb,232.57,0,0.0
6610,51,IPM,Slavonija,243.15,0,0.0
6611,57,Broker,Zagreb,260.26,0,0.0
6612,39,Banka,Slavonija,276.7,0,0.0
6613,31,IPM,Zagreb,269.4,0,0.0
6614,25,IPM,Zagreb,248.37,0,0.0
6615,84,IPM,Slavonija,249.31,0,0.0
6616,63,Banka,Zagreb,285.49,0,0.0
6617,46,IPM,Zagreb,276.63,0,0.0
6618,29,IPM,Zagreb,261.76,0,0.0
6619,69,Web,Zagreb,267.43,0,0.0
6620,75,Banka,Istra i Kvarner,261.48,0,0.0
6621,19,IPM,Slavonija,251.52,0,0.0
6622,18,Web,Dalmacija,280.38,0,0.0
6623,72,Web,Slavonija,251.47,0,0.0
6624,51,Web,Istra i Kvarner,227.08,0,0.0
6625,81,Broker,Slavonija,247.0,0,0.0
6626,29,IPM,Slavonija,241.55,0,0.0
6627,67,Broker,Slavonija,226.71,0,0.0
6628,38,Web,Dalmacija,251.96,0,0.0
6629,27,Web,Slavonija,243.73,0,0.0
6630,31,Web,Zagreb,277.47,0,0.0
6631,57,Web,Zagreb,305.2,0,0.0
6632,47,IPM,Slavonija,248.06,0,0.0
6633,31,Web,Slavonija,265.37,0,0.0
6634,69,Web,Zagreb,271.84,0,0.0
6635,34,Web,Zagreb,281.85,0,0.0
6636,79,IPM,Slavonija,251.8,1,1179.59
6637,39,Broker,Dalmacija,254.01,2,1304.9
6638,70,Web,Zagreb,272.83,0,0.0
6639,49,IPM,Zagreb,298.93,0,0.0
6640,72,Web,Dalmacija,259.48,0,0.0
6641,39,Banka,Slavonija,251.73,0,0.0
6642,55,Banka,Zagreb,289.99,0,0.0
6643,67,Web,Dalmacija,251.93,0,0.0
6644,83,Broker,Slavonija,266.75,0,0.0
6645,62,IPM,Slavonija,232.3,0,0.0
6646,25,Web,Istra i Kvarner,281.97,0,0.0
6647,82,Broker,Istra i Kvarner,252.58,0,0.0
6648,57,Broker,Zagreb,256.17,0,0.0
6649,22,Web,Zagreb,287.36,0,0.0
6650,62,Broker,Zagreb,296.34,0,0.0
6651,63,IPM,Zagreb,258.09,0,0.0
6652,53,Broker,Zagreb,267.22,0,0.0
6653,34,IPM,Zagreb,291.75,0,0.0
6654,58,IPM,Istra i Kvarner,258.47,0,0.0
6655,47,IPM,Dalmacija,243.4,1,330.63
6656,69,Web,Slavonija,246.26,0,0.0
6657,37,IPM,Slavonija,231.24,0,0.0
6658,53,IPM,Zagreb,258.7,0,0.0
6659,83,IPM,Zagreb,247.4,0,0.0
6660,62,IPM,Zagreb,269.25,0,0.0
6661,21,Web,Dalmacija,260.16,0,0.0
6662,67,Web,Zagreb,270.6,0,0.0
6663,72,IPM,Dalmacija,266.75,0,0.0
6664,76,Banka,Slavonija,240.31,0,0.0
6665,59,Broker,Zagreb,250.4,1,275.36
6666,19,Banka,Zagreb,294.05,1,2034.75
6667,63,IPM,Slavonija,255.51,0,0.0
6668,19,Banka,Istra i Kvarner,268.41,0,0.0
6669,67,IPM,Dalmacija,244.95,0,0.0
6670,18,IPM,Zagreb,301.24,0,0.0
6671,30,IPM,Slavonija,233.85,0,0.0
6672,39,Broker,Zagreb,270.26,0,0.0
6673,34,IPM,Istra i Kvarner,256.12,0,0.0
6674,76,IPM,Dalmacija,242.96,1,2019.08
6675,20,IPM,Slavonija,253.41,0,0.0
6676,66,Broker,Slavonija,268.72,0,0.0
6677,67,Web,Slavonija,255.65,1,818.72
6678,52,IPM,Zagreb,272.06,0,0.0
6679,40,Web,Zagreb,295.23,0,0.0
6680,24,Web,Zagreb,283.46,0,0.0
6681,67,Web,Istra i Kvarner,249.88,0,0.0
6682,27,IPM,Slavonija,248.8,0,0.0
6683,72,Broker,Zagreb,268.93,0,0.0
6684,36,IPM,Dalmacija,262.65,0,0.0
6685,40,Web,Zagreb,289.53,0,0.0
6686,81,IPM,Zagreb,295.88,0,0.0
6687,50,IPM,Zagreb,282.1,0,0.0
6688,83,IPM,Slavonija,241.84,0,0.0
6689,26,Web,Slavonija,254.96,0,0.0
6690,46,IPM,Slavonija,241.57,0,0.0
6691,35,Banka,Dalmacija,252.43,0,0.0
6692,46,IPM,Zagreb,298.26,0,0.0
6693,78,Web,Dalmacija,267.72,0,0.0
6694,22,Broker,Zagreb,289.94,0,0.0
6695,73,Web,Dalmacija,249.66,0,0.0
6696,69,Banka,Slavonija,263.44,0,0.0
6697,32,Web,Slavonija,240.39,0,0.0
6698,37,IPM,Slavonija,228.07,0,0.0
6699,33,Broker,Slavonija,254.08,0,0.0
6700,42,IPM,Zagreb,268.81,0,0.0
6701,74,Web,Dalmacija,276.76,0,0.0
6702,38,Banka,Zagreb,301.93,0,0.0
6703,22,IPM,Zagreb,263.63,0,0.0
6704,26,IPM,Slavonija,260.42,0,0.0
6705,28,Web,Dalmacija,220.38,1,1156.84
6706,82,Broker,Zagreb,280.6,0,0.0
6707,80,Broker,Istra i Kvarner,254.71,0,0.0
6708,43,Web,Istra i Kvarner,235.1,0,0.0
6709,36,Web,Slavonija,252.48,0,0.0
6710,33,Broker,Slavonija,236.08,0,0.0
6711,73,IPM,Dalmacija,262.78,0,0.0
6712,47,IPM,Zagreb,278.07,0,0.0
